Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
4,ii-svd-blend,0.4,26855,0.577,5,5,1.0,1.773518631203153,0.8083766824583593,9.234565739436487,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,45015,0.406,5,5,1.0,0.7044498958020291,0.9840587403737269,13.531086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.5,16126,0.909,5,5,1.0,0.4657976307907446,0.9822263282576426,13.815748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,45461,0.229,5,5,1.0,0.4366386756718126,0.976253957834481,12.969480655897856,0.0,0.0,,0.0
4,ii-svd-blend,0.5,76630,0.74,5,5,1.0,0.7553435440547045,0.9767628468582126,11.965622090756977,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,45811,0.164,5,5,1.0,0.8551892840389841,0.9952230744916787,13.638930695573494,0.0,0.0,,0.0
1,ii-svd-blend,0.5,16559,0.24,5,5,1.0,0.6108140903250352,0.9903317544049678,16.9617635256161,0.07142099352645842,0.058823529411764705,17,0.058823529411764705
4,ii-svd-blend,0.4,27365,0.76,5,5,1.0,0.36833660262192386,1.0,14.281086967542706,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,45928,0.318,5,5,1.0,0.7129364033407636,0.9436082847508233,11.454395572359223,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,46093,0.063,5,5,1.0,0.2797080209459753,0.9946711300744834,12.219480655897856,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,47953,0.159,5,5,1.0,1.0859439684812255,0.9904806808122489,10.819607253646886,0.0,0.0,,0.0
4,ii-svd-blend,0.4,27484,0.561,5,5,1.0,0.14284249363287704,1.0,11.534945532683583,0.0,0.0,,0.0
4,ii-svd-blend,0.5,77512,0.768,5,5,1.0,1.3142050689604565,0.944746230321649,11.704395572359223,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,48838,0.164,5,5,1.0,0.7589215917759078,0.9588051641220159,14.684818934934553,0.0,0.0,,0.0
1,ii-svd-blend,0.5,22352,0.8160000000000001,5,5,1.0,0.7993825169848238,0.93813132807583,11.430960369793672,0.0,0.0,,0.0
4,ii-svd-blend,0.4,27579,0.26,5,5,1.0,0.3813751466646421,1.0,14.135072130432615,0.29392483671253333,0.22916666666666666,3,0.3333333333333333
4,lucene-svd-blend,0.3,49455,0.123,5,5,1.0,1.067023643214391,0.9096372123282599,12.31189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,49531,0.077,5,5,1.0,0.43461819170099614,1.0,17.37735500015086,0.5754615705274586,1.0,1,1.0
4,lucene-svd-blend,0.3,49806,0.053,5,5,1.0,0.6722493293433625,1.0,13.469480655897856,0.0,0.0,,0.0
4,ii-svd-blend,0.4,27735,0.186,5,5,1.0,1.9963304327186462,0.858424139918683,13.808031558224252,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,52056,0.133,5,5,1.0,0.3177051348751504,1.0,14.781086967542706,0.21342468079542964,0.3333333333333333,3,0.3333333333333333
4,ii-svd-blend,0.5,78917,0.465,5,5,1.0,0.40268170222973,0.9935659102489935,15.461763525616098,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,53680,0.162,5,5,1.0,0.8029857588591377,0.978463365504566,11.35812753975107,0.12921980697260385,0.125,8,0.125
4,lucene-svd-blend,0.3,53819,0.055,5,5,1.0,0.41929437437493455,1.0,14.465622090756977,0.0,0.0,,0.0
4,ii-svd-blend,0.5,79107,0.243,5,5,1.0,0.6234594316638772,0.9944140121300696,11.654015779112127,0.0,0.0,,0.0
1,ii-svd-blend,0.5,22363,0.553,5,5,1.0,0.3288267085142277,1.0,8.157874344253004,0.2320199087214171,0.3333333333333333,3,0.3333333333333333
4,lucene-svd-blend,0.3,54805,0.123,5,5,1.0,0.438582330087212,0.9692257800376622,14.777228402401827,0.0,0.0,,0.0
4,ii-svd-blend,0.4,28340,0.622,5,5,1.0,0.4920269889530361,1.0,12.573465818787767,0.09983271705041344,0.08333333333333333,12,0.08333333333333333
4,lucene-svd-blend,0.3,55479,0.20600000000000002,5,5,1.0,1.0446769086314838,0.9279802084853237,12.885072130432615,0.06245516557692123,0.09090909090909091,11,0.09090909090909091
4,lucene-svd-blend,0.3,55593,0.062,5,5,1.0,0.5837345395094983,0.9928482451430585,13.90015721397125,0.09291181064069164,0.09090909090909091,11,0.09090909090909091
4,lucene-svd-blend,0.3,57242,0.13,5,5,1.0,0.2988507582123419,0.9975357357982922,14.031086967542706,0.0,0.0,,0.0
1,ii-svd-blend,0.5,23638,0.536,5,5,1.0,0.6526991234145182,0.977352619198191,10.788804097824462,0.0,0.0,,0.0
4,ii-svd-blend,0.5,79401,0.663,5,5,1.0,0.34541729377610075,0.9813292810373915,14.961763525616098,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,58346,0.178,5,5,1.0,0.3635030392062447,1.0,13.315748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,58802,0.17400000000000002,5,5,1.0,0.753868785416635,0.9978599488106614,16.162016721114163,0.3087052705208041,1.0,1,1.0
4,ii-svd-blend,0.4,30631,0.5720000000000001,5,5,1.0,0.3872901506725171,0.9797120692344223,13.7464252465794,0.2850812634297661,0.5,2,0.5
4,lucene-svd-blend,0.3,60729,0.077,5,5,1.0,0.6360899834219276,0.9579081638807359,14.877355000150859,0.06089937829027988,0.07692307692307693,13,0.07692307692307693
4,lucene-svd-blend,0.3,62505,0.116,5,5,1.0,0.5504135673725791,0.9951575398929525,14.2464252465794,0.0,0.0,,0.0
1,ii-svd-blend,0.5,24200,0.504,5,5,1.0,0.4598545723821066,1.0,14.534945532683583,0.3439985370950923,1.0,1,1.0
4,lucene-svd-blend,0.3,63295,0.163,5,5,1.0,0.3189395545672966,0.9839032515546107,15.281086967542706,0.1386498443326706,0.2,5,0.2
4,lucene-svd-blend,0.3,64365,0.123,5,5,1.0,0.4306837011838107,0.9577683024465853,14.396298648830369,0.0,0.0,,0.0
4,ii-svd-blend,0.5,79601,0.676,5,5,1.0,0.5084899417436831,1.0,14.2464252465794,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,67584,0.164,5,5,1.0,1.1865533848314664,0.9077210638245159,10.215622090756977,0.0,0.0,,0.0
1,ii-svd-blend,0.5,27731,0.462,5,5,1.0,1.541210579631149,0.9893258701750056,12.850410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0.5,80070,0.216,5,5,1.0,1.1684703287980762,0.9268863393325422,9.508000942002038,0.0,0.0,,0.0
4,ii-svd-blend,0.4,31321,0.706,5,5,1.0,0.873148501004305,0.9025530366833039,12.861636927867066,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,67615,0.148,5,5,1.0,0.4875383359975597,0.9822671820618994,14.06189012336513,0.0,0.0,,0.0
4,ii-svd-blend,0.5,81574,0.186,5,5,1.0,0.8719109609315377,0.9347077299100325,14.315748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,67683,0.157,5,5,1.0,0.6670110062892718,0.9924954337866579,8.657874344253004,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,69374,0.077,5,5,1.0,0.9472738925942209,0.980753029696118,12.739057293322526,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,69519,0.138,5,5,1.0,0.3207639180071824,0.9855662174905224,12.600410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0.5,82472,0.308,5,5,1.0,0.36059488514126914,0.9759049960590634,14.180960369793672,0.0,0.0,,0.0
4,ii-svd-blend,0.4,31921,0.5730000000000001,5,5,1.0,0.3590097197763654,0.978044885237999,12.680960369793672,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,70201,0.14200000000000002,5,5,1.0,0.2170210898852353,1.0,12.034945532683583,0.084065764100472,0.09090909090909091,11,0.09090909090909091
1,ii-svd-blend,0.5,27898,0.679,5,5,1.0,0.4680552152983471,0.9808886861791026,11.25028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,70905,0.14,5,5,1.0,1.0648546314043268,0.9264961509807411,10.954395572359223,0.0,0.0,,0.0
4,ii-svd-blend,0.5,85242,0.259,5,5,1.0,0.2854059098297271,1.0,17.12735500015086,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,72229,0.166,5,5,1.0,0.4634762205825307,0.9807239775722004,12.719480655897856,0.10418233451176369,0.07692307692307693,13,0.07692307692307693
4,ii-svd-blend,0.5,86449,0.268,5,5,1.0,1.9381147129573284,0.8471386514393071,11.427101804652795,0.0,0.0,,0.0
4,ii-svd-blend,0.4,32386,0.46900000000000003,5,5,1.0,0.25891193549008074,0.9972814941631777,12.715622090756977,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,72832,0.171,5,5,1.0,1.2296191855876097,0.9108170909702692,7.780803155822426,0.0,0.0,,0.0
1,ii-svd-blend,0.5,31444,0.46900000000000003,5,5,1.0,0.8280021340692693,0.9370289832713745,12.65015721397125,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,73132,0.08700000000000001,5,5,1.0,0.8432782910510491,0.9856783787202535,12.700537007218344,0.1034789188478192,0.125,8,0.125
4,lucene-svd-blend,0.3,74248,0.12,5,5,1.0,1.2014934191218376,0.9544845920707244,11.85812753975107,0.0,0.0,,0.0
4,ii-svd-blend,0.5,86589,0.34900000000000003,5,5,1.0,1.3527357783492424,0.8965048401697636,13.627355000150859,0.03044342618288862,0.05,20,0.05
4,lucene-svd-blend,0.3,75001,0.096,5,5,1.0,0.30125634315991284,0.985767352933584,12.781086967542706,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,75438,0.157,5,5,1.0,0.963007118425867,1.0,12.239057293322526,0.20426409813147686,0.25,4,0.25
1,ii-svd-blend,0.5,31476,0.47100000000000003,5,5,1.0,0.3302431502993482,1.0,15.81189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,75754,0.124,5,5,1.0,0.586985690094713,1.0,13.034945532683583,0.0,0.0,,0.0
4,ii-svd-blend,0.4,32780,0.666,5,5,1.0,0.6246343689365383,0.9792338177472979,11.788804097824462,0.085101153803261,0.047619047619047616,21,0.047619047619047616
4,lucene-svd-blend,0.3,76612,0.083,5,5,1.0,0.8304466587021487,0.9832046497451045,14.635072130432615,0.06574386471881088,0.058823529411764705,17,0.058823529411764705
4,lucene-svd-blend,0.3,76630,0.079,5,5,1.0,0.7475677068815539,0.9767628468582126,11.965622090756977,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,77512,0.176,5,5,1.0,1.3296810381989694,0.9158620806864715,11.346551844328435,0.0,0.0,,0.0
4,ii-svd-blend,0.5,86768,0.645,5,5,1.0,0.9962917644452876,0.9572446394247521,13.946678442077467,0.0,0.0,,0.0
4,ii-svd-blend,0.4,33860,0.317,5,5,1.0,0.8311071795540387,0.937769185121893,15.127355000150859,0.0,0.0,,0.0
1,ii-svd-blend,0.5,32234,0.49,5,5,1.0,0.43783420812097457,1.0,16.87735500015086,0.16928686443771446,0.12222222222222222,9,0.1111111111111111
4,lucene-svd-blend,0.3,78917,0.161,5,5,1.0,0.41435734964869436,0.9935659102489935,15.461763525616098,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,79107,0.077,5,5,1.0,0.5969485093063531,0.9944140121300696,11.654015779112127,0.0,0.0,,0.0
4,ii-svd-blend,0.5,89321,0.258,5,5,1.0,0.6103202368700373,0.953166456242832,15.342693279187555,0.0,0.0,,0.0
4,ii-svd-blend,0.4,33871,0.375,5,5,1.0,0.6483537292524506,0.9745473777464804,14.131213565291738,0.0797840291142236,0.05,20,0.05
4,lucene-svd-blend,0.3,79401,0.196,5,5,1.0,0.3300539235380453,0.9813292810373915,14.961763525616098,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,79601,0.17400000000000002,5,5,1.0,0.5613168053215294,1.0,14.2464252465794,0.0,0.0,,0.0
4,ii-svd-blend,0.4,34760,0.261,5,5,1.0,1.182254506160964,1.0,11.489057293322526,0.1028737935143128,0.07142857142857142,14,0.07142857142857142
4,lucene-svd-blend,0.3,80070,0.07100000000000001,5,5,1.0,1.1455648849036997,0.9268863393325422,9.508000942002038,0.0,0.0,,0.0
4,ii-svd-blend,0.5,89988,0.437,5,5,1.0,0.587939818809088,0.9950606547232285,13.965622090756977,0.08943698801730031,0.08333333333333333,12,0.08333333333333333
4,lucene-svd-blend,0.3,81574,0.049,5,5,1.0,0.8919288668348994,0.943256430743033,14.446678442077467,0.0,0.0,,0.0
1,ii-svd-blend,0.5,35227,0.733,5,5,1.0,0.9886051543114227,0.9434139170475989,12.504142376861159,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,82472,0.10200000000000001,5,5,1.0,0.3475657009902916,0.9849153167504135,14.31189012336513,0.06003798407447404,0.041666666666666664,24,0.041666666666666664
4,lucene-svd-blend,0.3,85242,0.078,5,5,1.0,0.30395223879837896,1.0,17.12735500015086,0.07667545135687329,0.07142857142857142,14,0.07142857142857142
4,lucene-svd-blend,0.3,86449,0.07,5,5,1.0,1.7611301101399404,0.870265211130336,11.739057293322526,0.0,0.0,,0.0
4,ii-svd-blend,0.4,35553,0.422,5,5,1.0,0.5071110927607854,0.9521527055408189,14.31189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,86589,0.11800000000000001,5,5,1.0,1.3270627994904258,0.9086448799016915,13.81189012336513,0.0,0.0,,0.0
4,ii-svd-blend,0.5,90145,0.402,5,5,1.0,0.6969363853555149,0.9743435247955589,14.016001884004073,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,86768,0.2,5,5,1.0,0.9242727951136135,0.9952419141628369,14.50028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,89321,0.068,5,5,1.0,0.6250499405729075,0.9490994437907959,15.277228402401827,0.0,0.0,,0.0
1,ii-svd-blend,0.5,36628,0.649,5,5,1.0,0.6273061763200233,0.9442183500629053,11.065748688506009,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,89988,0.189,5,5,1.0,0.5721313260574601,0.9950606547232285,13.965622090756977,0.07299751301139489,0.047619047619047616,21,0.047619047619047616
4,ii-svd-blend,0.4,35613,0.496,5,5,1.0,0.8675174431756049,1.0,12.850410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0.5,90216,0.553,5,5,1.0,0.3800951479584922,0.9713321705606909,10.68867750007543,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,90145,0.125,5,5,1.0,0.7251598833508683,0.9743435247955589,14.016001884004073,0.0,0.0,,0.0
1,ii-svd-blend,0.5,38187,0.318,5,5,1.0,0.74775746719093,0.9458488701515896,9.669733851395918,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,90216,0.13,5,5,1.0,0.42653537405435316,0.9713321705606909,10.68867750007543,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,91346,0.112,5,5,1.0,1.0613242930006999,0.9750021956316789,14.269227460399792,0.0,0.0,,0.0
1,ii-svd-blend,0.5,38875,0.184,5,5,1.0,1.0862696835261356,0.870487848363428,12.927101804652795,0.0,0.0,,0.0
4,ii-svd-blend,0.5,91346,0.323,5,5,1.0,1.0931015206868475,0.9119566836008418,13.346551844328435,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,92814,0.108,5,5,1.0,0.47891515797027195,0.9875154565006291,14.596551844328435,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,93347,0.046,5,5,1.0,0.9482325441174708,0.9707175116335607,9.95762114875494,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,93623,0.068,5,5,1.0,0.6216542650369236,0.9810060951158126,16.492566681438525,0.0,0.0,,0.0
4,ii-svd-blend,0.4,38159,0.602,5,5,1.0,0.41435915881755314,0.9975296481987828,13.9964252465794,0.2850812634297661,1.0,1,1.0
4,lucene-svd-blend,0.3,95290,0.058,5,5,1.0,1.7703959227995807,0.9423085706130288,14.718847667152694,0.0,0.0,,0.0
4,ii-svd-blend,0.5,92814,0.354,5,5,1.0,0.4598002023970837,0.9706019507111722,14.346551844328435,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,95524,0.17500000000000002,5,5,1.0,0.37794109498393813,1.0,14.065748688506009,0.0,0.0,,0.0
1,ii-svd-blend,0.5,39271,0.481,5,5,1.0,0.6277692831962285,0.9388388350769088,10.034945532683583,0.0,0.0,,0.0
4,ii-svd-blend,0.5,93347,0.18,5,5,1.0,1.0572186237401606,0.8680069176689257,8.904015779112125,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,95708,0.17500000000000002,5,5,1.0,0.09172376147328203,1.0,12.25028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,96864,0.106,5,5,1.0,0.3499277337176943,1.0,12.534945532683583,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,96977,0.052000000000000005,5,5,1.0,1.0714945424745845,0.9191558886194281,10.803889181363095,0.0,0.0,,0.0
4,ii-svd-blend,0.4,38957,0.5680000000000001,5,5,1.0,0.9267417660888284,1.0,15.385072130432615,0.0,0.0,,0.0
4,ii-svd-blend,0.5,93623,0.23500000000000001,5,5,1.0,0.627106216532848,0.9810060951158126,16.492566681438525,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,97384,0.097,5,5,1.0,0.6911871498229566,0.9877753074453086,16.492566681438525,0.0,0.0,,0.0
1,ii-svd-blend,0.5,39714,0.39,5,5,1.0,1.115818334111285,0.9562535717784161,11.27308602554067,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,97881,0.148,5,5,1.0,0.623163663288119,0.9894955181772417,15.961763525616098,0.30995808094426985,1.0,1,1.0
4,ii-svd-blend,0.5,95290,0.20400000000000001,5,5,1.0,1.7550774218103047,0.9445276326941459,14.753509388115997,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,98278,0.075,5,5,1.0,0.7508659870440418,0.9307945179390518,11.90015721397125,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,98741,0.076,5,5,1.0,0.4974637577441084,1.0,14.565748688506009,0.0,0.0,,0.0
1,ii-svd-blend,0.5,40071,0.294,5,5,1.0,0.5645759421250474,0.985403467143771,16.87735500015086,0.0,0.0,,0.0
4,ii-svd-blend,0.4,40652,0.452,5,5,1.0,0.656970775105801,0.9852176115881034,16.662016721114163,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,99429,0.132,5,5,1.0,0.3665027230230333,1.0,12.284945532683583,0.0,0.0,,0.0
1,ii-svd-blend,0.5,41020,0.20700000000000002,5,5,1.0,0.6631342212191057,0.9678134205948012,14.580833772044642,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,100540,0.11800000000000001,5,5,1.0,0.749508352503446,0.9844605527391024,12.930960369793672,0.3824746487382858,0.31666666666666665,2,0.5
4,lucene-svd-blend,0.3,101785,0.171,5,5,1.0,1.0595175630418507,0.9465095196096248,10.954395572359223,0.0,0.0,,0.0
4,ii-svd-blend,0.5,95524,0.611,5,5,1.0,0.3704422469146412,1.0,14.065748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.4,41518,0.371,5,5,1.0,0.9553199951448552,0.9823526387049654,14.131213565291738,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,101952,0.08,5,5,1.0,0.7466952021898762,0.9956622259948558,15.912016721114163,0.31286487547291214,1.0,1,1.0
1,ii-svd-blend,0.5,42053,0.337,5,5,1.0,0.9619451570084282,0.9571569520640403,12.031086967542706,0.15058459843009075,0.3333333333333333,3,0.3333333333333333
4,lucene-svd-blend,0.3,102532,0.17300000000000001,5,5,1.0,0.6570211865917482,0.9716700907515596,16.092693279187557,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,102679,0.127,5,5,1.0,1.322311443846757,0.8672792622319253,4.823465818787765,0.0,0.0,,0.0
4,ii-svd-blend,0.4,41703,0.456,5,5,1.0,0.501092923679601,0.9953209626199728,14.7464252465794,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,104397,0.134,5,5,1.0,0.5873225309355399,0.9839351134072948,15.31189012336513,0.08066136217896956,0.08333333333333333,12,0.08333333333333333
4,ii-svd-blend,0.5,95708,0.501,5,5,1.0,0.10754105283422771,1.0,12.25028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,107020,0.07,5,5,1.0,0.5303572502456007,0.9625648217763351,15.430960369793672,0.0,0.0,,0.0
1,ii-svd-blend,0.5,42399,0.47800000000000004,5,5,1.0,0.6341123224788237,0.9606850293489296,15.127355000150859,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,108195,0.17200000000000001,5,5,1.0,0.48784743094765143,1.0,13.069607253646886,0.38256696647137745,1.0,1,1.0
4,ii-svd-blend,0.5,96864,0.317,5,5,1.0,0.3349279485410488,1.0,12.534945532683583,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,109429,0.156,5,5,1.0,0.7392430119258524,0.9732265720199264,13.41587528625504,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,111036,0.052000000000000005,5,5,1.0,1.696383631781618,0.7870487917861227,10.092693279187555,0.0,0.0,,0.0
1,ii-svd-blend,0.5,42660,0.42,5,5,1.0,0.6333787652138743,0.9610411663915824,9.10426897461019,0.0,0.0,,0.0
4,ii-svd-blend,0.5,96977,0.193,5,5,1.0,1.1281497002962388,0.9191558886194281,10.803889181363095,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,111416,0.10200000000000001,5,5,1.0,0.5422056206332473,1.0,14.350410409469312,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,112736,0.067,5,5,1.0,1.3402114911823497,0.9272670484470363,11.2881711090793,0.0,0.0,,0.0
4,ii-svd-blend,0.4,42290,0.635,5,5,1.0,0.9488531329941648,0.937201671615773,11.016001884004073,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,112948,0.126,5,5,1.0,0.5352303791155296,0.9953240321649106,13.934818934934553,0.07690496918941993,0.04,25,0.04
4,lucene-svd-blend,0.3,113518,0.127,5,5,1.0,0.3815044426007329,0.9852783466243938,12.350410409469312,0.0,0.0,,0.0
4,ii-svd-blend,0.5,97384,0.364,5,5,1.0,0.7084020875000202,0.9877753074453086,16.492566681438525,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,113540,0.169,5,5,1.0,0.4659685091087052,1.0,12.885072130432615,0.0,0.0,,0.0
1,ii-svd-blend,0.5,43354,0.557,5,5,1.0,0.4941189102191479,1.0,12.10426897461019,0.0,0.0,,0.0
4,ii-svd-blend,0.4,43068,0.504,5,5,1.0,0.43569348581197676,0.9978126647800852,15.81189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,113673,0.108,5,5,1.0,0.6677409259834483,0.9849611764097861,13.115495493007945,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,114448,0.069,5,5,1.0,0.42234774908735334,1.0,16.52722840240183,0.07121850912776982,0.05263157894736842,19,0.05263157894736842
1,ii-svd-blend,0.5,44194,0.17,5,5,1.0,0.8686562207108169,0.997264210805858,12.635072130432615,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,115364,0.137,5,5,1.0,1.1078216916492296,0.9222998098013767,8.76922746039979,0.0,0.0,,0.0
4,ii-svd-blend,0.5,97881,0.461,5,5,1.0,0.5680967006465205,0.9730624654211245,15.696678442077467,0.30995808094426985,0.5,2,0.5
4,ii-svd-blend,0.4,43604,0.242,5,5,1.0,0.3687223251649288,0.9839351134072948,15.31189012336513,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,117007,0.115,5,5,1.0,0.35919152084679745,0.9819221368338734,15.461763525616098,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,117144,0.135,5,5,1.0,0.9457587233614864,0.9000128646252541,10.385072130432615,0.0,0.0,,0.0
4,ii-svd-blend,0.5,98278,0.265,5,5,1.0,0.7474980974347059,0.9452283004485293,12.08469233718552,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,117905,0.14200000000000002,5,5,1.0,0.6144919071467839,0.9818721697101165,15.627355000150859,0.0,0.0,,0.0
1,ii-svd-blend,0.5,45120,0.445,5,5,1.0,0.6473038137637791,0.9769778401691801,15.662016721114163,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,119134,0.064,5,5,1.0,0.9152357129091419,0.9789462247502635,14.146298648830369,0.0,0.0,,0.0
4,ii-svd-blend,0.5,98741,0.23700000000000002,5,5,1.0,0.4443319694543359,1.0,14.565748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.4,43618,0.501,5,5,1.0,0.3713853023660405,0.995505560463405,14.50028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,119522,0.082,5,5,1.0,1.1373211717719327,0.9466478787351376,12.703762583614063,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,120572,0.14400000000000002,5,5,1.0,0.47948729629287373,1.0,11.569607253646886,0.30251675128356287,0.5,2,0.5
1,ii-svd-blend,0.5,45182,0.312,5,5,1.0,0.6420334047141012,0.9866468619673997,13.635072130432615,0.2282734024170477,0.3333333333333333,3,0.3333333333333333
4,lucene-svd-blend,0.3,121052,0.158,5,5,1.0,0.5800606033309201,0.9923542628671329,13.4964252465794,0.08501650100694781,0.09090909090909091,11,0.09090909090909091
1,ii-svd-blend,0.5,45371,0.2,5,5,1.0,1.7218706530521013,0.958927489693117,11.673592416536797,0.0,0.0,,0.0
4,ii-svd-blend,0.5,99429,0.444,5,5,1.0,0.45035551981315697,1.0,12.284945532683583,0.0,0.0,,0.0
4,ii-svd-blend,0.4,44400,0.47300000000000003,5,5,1.0,0.46198735266391394,0.9672798145143726,14.781086967542706,0.32720185485627346,1.0,1,1.0
4,lucene-svd-blend,0.3,121954,0.145,5,5,1.0,0.4894997892966458,0.9890281712398533,12.15015721397125,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,122693,0.105,5,5,1.0,1.1993728537171333,1.0,16.300663604967376,0.22077057776100317,0.19090909090909092,5,0.2
4,lucene-svd-blend,0.3,124936,0.081,5,5,1.0,0.35801313593157175,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
4,ii-svd-blend,0.5,100540,0.34400000000000003,5,5,1.0,0.6775018761501024,0.9950160245687534,13.069607253646886,0.1589925719286596,0.09347826086956522,10,0.1
1,ii-svd-blend,0.5,46809,0.417,5,5,1.0,0.2506517237087629,0.9862958337928599,13.281086967542706,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,125171,0.152,5,5,1.0,0.3896748635418365,1.0,9.123212623289701,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,126292,0.056,5,5,1.0,0.9423813398850219,0.8947316347785184,11.2464252465794,0.06677564509781617,0.05555555555555555,18,0.05555555555555555
4,lucene-svd-blend,0.3,126912,0.14,5,5,1.0,0.7094692172194094,0.9475734406723152,11.815748688506009,0.0,0.0,,0.0
4,ii-svd-blend,0.4,45015,0.624,5,5,1.0,0.6971425172583823,0.9818185570986608,13.50028381172028,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,127453,0.184,5,5,1.0,0.7370315245148555,0.9808716516764311,12.819607253646886,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,127647,0.064,5,5,1.0,0.8762682367887072,0.9619638910982573,14.796172051081339,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,128045,0.106,5,5,1.0,1.3881985453731902,0.8971989116736472,9.234565739436487,0.0,0.0,,0.0
4,ii-svd-blend,0.5,101785,0.598,5,5,1.0,1.0368683790459623,0.9943435373801808,11.508000942002038,0.0,0.0,,0.0
1,ii-svd-blend,0.5,47866,0.587,5,5,1.0,0.5489134903127993,0.9696827169991997,11.804522170108255,0.0,0.0,,0.0
4,lucene-svd-blend,0.3,128111,0.14300000000000002,5,5,1.0,0.539619971723274,0.9764610528133133,13.2464252465794,0.0,0.0,,0.0
